minutely,show_id,rating,director,duration,weighted_average_vote,total_votes,description,type,release_year,imdb_title_id,month_added,original_title,country,date_added,listed_in,title,season_duration,minute_duration,cast,year_added,seasonly
1,s3399,TV-14,Sam Voutas,88 min,6.3,288,"Strapped for cash, a traveling projectionist begins to run a DVD pirating business, putting him at odds with his young, skeptical son.",Movie,2018,tt6148782,July,King of Peking,"China, United States, Australia",2018-07-02 00:00:00,"Comedies, Dramas, International Movies",King of Peking,0,88,"Zhao Jun, Wang Naixun, Han Qing, Si Chao, Geng Bowen, Yi Long",2018,0
1,s3400,PG-13,Jeffrey W. Byrd,98 min,4.4,3569,"A wealthy, despicable businessman comes to the realization that he may lose half his fortune to the obnoxious wife he's trying to divorce. So, he decides to arrange his own kidnapping in order to wipe himself out and claim poverty.",Movie,2005,tt0388183,November,King's Ransom,"United States, Canada",2019-11-01 00:00:00,"Action & Adventure, Comedies",King's Ransom,0,98,"Anthony Anderson, Jay Mohr, Kellita Smith, Nicole Ari Parker, Regina Hall, Loretta Devine, Donald Faison, Leila Arcieri, Charlie Murphy, Brooke D'Orsay",2019,0
1,s3405,PG-13,"Peter Farrelly, Bobby Farrelly",114 min,6.9,75859,"After a bowler loses his hand, his career takes a nosedive. That is, until he uncovers the next big thing: an Amish kid named Ishmael.",Movie,1996,tt0116778,January,Kingpin,United States,2020-01-01 00:00:00,"Comedies, Cult Movies, Sports Movies",Kingpin,0,114,"Woody Harrelson, Randy Quaid, Vanessa Angel, Bill Murray, Chris Elliott, William Jordan, Richard Tyson, Lin Shaye",2020,0
1,s3406,R,Deniz Gamze Ergüven,87 min,5.0,2842,A foster mom and her houseful of kids befriend a bitter neighbor after the Rodney King verdict is handed down in 1992 Los Angeles.,Movie,2017,tt5843850,October,Kings,"France, Belgium, China, United States",2018-10-29 00:00:00,Dramas,Kings,0,87,"Halle Berry, Daniel Craig, Lamar Johnson, Kaalan Walker, Rachel Hilson, Issac Ryan Brown, Callan Farris, Serenity Reign Brown, Reece Cody, Aiden Akpan",2018,0
1,s3409,TV-PG,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",132 min,5.7,5476,"A man's decision to marry three women, to keep them from committing suicide, complicates his relationship with his girlfriend.",Movie,2015,tt4302956,November,Kis Kisko Pyaar Karoon,India,2017-11-01 00:00:00,"Comedies, International Movies",Kis Kisko Pyaar Karoon,0,132,"Kapil Sharma, Arbaaz Khan, Varun Sharma, Sharat Saxena, Supriya Pathak, Manoj Joshi, Manjari Fadnis, Simran Kaur Mundi, Elli Avram, Jamie Lever",2017,0
1,s3410,TV-14,Puneet Sira,101 min,5.4,271,A bitter family battle ensues between a father and his sons when a businessman makes a deal that entices farmers to sell off their properties.,Movie,2009,tt1372266,October,Kisaan,India,2018-10-01 00:00:00,"Action & Adventure, Dramas, International Movies",Kisaan,0,101,"Jackie Shroff, Arbaaz Khan, Sohail Khan, Diya Mirza, Nauheed Cyrusi, Sharat Saxena, Dalip Tahil, Vishwajeet Pradhan, Sarfaraz Khan",2018,0
1,s3420,TV-14,Woo Ming Jin,92 min,4.4,223,A field hockey-playing pizza delivery boy finds himself transformed from slacker to zombie slayer during an outbreak of the undead in Kuala Lumpur.,Movie,2013,tt3132450,August,KL Zombi,Malaysia,2017-08-21 00:00:00,"Comedies, Horror Movies, International Movies",KL Zombi,0,92,"Zizan Razak, Siti Saleha, Zain Hamid, Izara Aishah, Fadzli Daniel Ali, Usop Wilcha",2017,0
1,s3425,R,Eli Roth,99 min,4.9,76762,A devoted husband and father on his own for the weekend has his life turned inside out after giving shelter to two young women during a storm.,Movie,2015,tt3605418,November,Knock Knock,"United States, Chile, Israel",2020-11-01 00:00:00,"Horror Movies, Thrillers",Knock Knock,0,99,"Keanu Reeves, Lorenza Izzo, Ana de Armas, Aaron Burns, Ignacia Allamand, Dan Baily, Megan Baily, Colleen Camp, Antonio Quercia",2020,0
1,s3432,TV-MA,Mark Raso,105 min,6.8,10904,"A record company exec joins his estranged dad, a famous photographer who's dying, on a road trip to the last lab still developing Kodachrome film.",Movie,2018,tt1880399,April,Kodachrome,"Canada, United States",2018-04-20 00:00:00,"Comedies, Dramas",Kodachrome,0,105,"Ed Harris, Jason Sudeikis, Elizabeth Olsen",2018,0
1,s3435,TV-14,Chakri Toleti,107 min,2.6,266,The speech-and-hearing-impaired heiress of a palatial mansion must rely on basic instincts when a masked invader is determined to kill her.,Movie,2019,tt6280858,April,Kolaiyuthir Kaalam,India,2020-04-24 00:00:00,"International Movies, Thrillers",Kolaiyuthir Kaalam,0,107,"Nayanthara, Bhoomika Chawla, Prem Kathir, Rohini Hattangadi, Pratap Pothen, Julian Freund",2020,0
1,s3436,TV-14,Noor Imran Mithu,95 min,7.4,643,"As the lives of rich and poor passengers aboard a steamship unfold, buried secrets, lustful affairs and selfish desires are exposed.",Movie,2018,tt8506874,January,Komola Rocket,Bangladesh,2019-01-07 00:00:00,"Dramas, Independent Movies, International Movies",Komola Rocket,0,95,"Tauquir Ahmed, Mosharraf Karim, Joyraj, Samia Said, Dominic Gomez",2019,0
1,s3438,PG-13,"Joachim Rønning, Espen Sandberg",96 min,7.2,44955,"With five loyal friends in tow, explorer Thor Heyerdahl sails a fragile balsa wood raft along an ancient path some 4,300 miles across the Pacific.",Movie,2012,tt1613750,April,Kon-Tiki,"United Kingdom, Norway, Denmark, Germany, Sweden",2019-04-26 00:00:00,"Action & Adventure, Dramas, International Movies",Kon-Tiki,0,96,"Pål Sverre Hagen, Anders Baasmo Christiansen, Tobias Santelmann, Gustaf Skarsgård, Odd Magnus Williamson, Jakob Oftebro, Agnes Kittelsen, Peter Wight, Amund Hellum Noraker, Eilif Hellum Noraker",2019,0
1,s3443,TV-14,Gulzar,115 min,8.6,1434,A speech and hearing-impaired couple persists through unforgiving obstacles to be accepted by society and live a life of dignity.,Movie,1972,tt0215911,December,Koshish,India,2019-12-31 00:00:00,"International Movies, Romantic Movies",Koshish,0,115,"Sanjeev Kumar, Jaya Bhaduri, Asrani, Seema, Om Shivpuri, Dina Pathak",2019,0
1,s3454,TV-MA,Ravikanth Perepu,126 min,5.4,1049,"Torn between his past and present girlfriends, a confused bachelor’s indecisiveness spins a web of lies and cheating as he struggles to commit.",Movie,2020,tt11773276,June,Krishna and His Leela,India,2020-06-25 00:00:00,"International Movies, Romantic Movies",Krishna and His Leela,0,126,"Siddhu Jonnalagadda, Shraddha Srinath, Seerat Kapoor, Shalini Vadnikatti, Jhansi, Viva Harsha, Sampath Raj, Samyuktha Hornad",2020,0
1,s3456,TV-MA,Santram Varma,124 min,5.1,932,True love is put to the test when another woman comes between a pair of star-crossed young lovers in this thriller.,Movie,2004,tt0408976,May,Krishna Cottage,India,2019-05-31 00:00:00,"Action & Adventure, Horror Movies, International Movies",Krishna Cottage,0,124,"Sohail Khan, Isha Koppikar, Natasha, Rati Agnihotri",2019,0
1,s3459,R,William H. Macy,93 min,5.4,1255,A kid with a heart condition falls for an ex-stripper with a lot of baggage and joins her Alcoholics Anonymous group to catch her attention.,Movie,2017,tt0835802,January,Krystal,United States,2019-01-01 00:00:00,"Comedies, Dramas",Krystal,0,93,"Rosario Dawson, Nick Robinson, Jacob Latimore, Grant Gustin, William H. Macy, Kathy Bates, Felicity Huffman, William Fichtner, T.I., Rick Fox, Amy Parrish",2019,0
1,s3460,TV-14,Anil V. Kumar,136 min,4.2,807,"A student tries to steal a test from a teacher's home, leaving him for dead after an accident. A string of murders may be the professor's revenge.",Movie,2003,tt0348662,May,Kucch To Hai,India,2019-05-15 00:00:00,"Dramas, International Movies, Thrillers",Kucch To Hai,0,136,"Tusshar Kapoor, Esha Deol, Natasha, Jeetendra, Rishi Kapoor",2019,0
1,s3462,TV-MA,Remy Kohli,126 min,6.8,567,"Accused of killing a politician, a local grocer’s fight to prove his innocence reveals his lifelong struggles with injustice leading up to the incident.",Movie,2017,tt7172308,December,Kuldip Patwal: I Didn't Do It!,India,2019-12-31 00:00:00,"Dramas, Independent Movies, International Movies",Kuldip Patwal: I Didn't Do It!,0,126,"Deepak Dobriyal, Gulshan Devaiah, Raima Sen, Parvin Dabas, Anurag Arora, Jameel Khan, Priyanka Setia",2019,0
1,s3466,TV-Y7,Andrés Couturier,79 min,5.0,127,"Shortsighted curmudgeon Mr. Magoo and his young nephew, Justin, fight such nefarious foes as kung fu villains, robot spiders and teenage mutants.",Movie,2010,tt1186365,August,Kung Fu Magoo,"Mexico, United States",2018-08-01 00:00:00,"Children & Family Movies, Comedies",Kung Fu Magoo,0,79,"Dylan Sprouse, Cole Sprouse, Alyson Stoner, Tom Kenny, Chris Parnell, Rodger Bumpass, Maile Flanagan, Wally Wingert, Candi Milo, Jim Ward",2018,0
1,s3470,TV-14,Rizal Mantovani,106 min,4.8,493,Five youngsters discover that an antique mirror found in their orphanage is home to an evil ghost who kidnaps children and imprisons them inside it.,Movie,2018,tt8512746,October,Kuntilanak,Indonesia,2018-10-12 00:00:00,"Horror Movies, International Movies",Kuntilanak,0,106,"Sandrinna M Skornicki, Aurélie Moeremans, Fero Walandouw, Andryan Bima, Ciara Nadine Brosnan, Ali Fikry, Adlu Fahrezy, Nena Rosier, Naufal Ho, Aqi Singgih",2018,0
1,s3472,TV-14,Renzil D'Silva,147 min,5.7,4627,"When a young Indian couple moves to the American suburbs, they are shocked to discover that they've become enmeshed in a secret terrorist plot.",Movie,2009,tt1185442,October,Kurbaan,India,2018-10-01 00:00:00,"International Movies, Thrillers",Kurbaan,0,147,"Kareena Kapoor, Saif Ali Khan, Om Puri, Diya Mirza, Vivek Oberoi, Kulbhushan Kharbanda, Kiron Kher, Rupinder Nagra, Nauheed Cyrusi",2018,0
1,s3478,TV-PG,Kundan Shah,149 min,5.9,1901,A young university student's world is shaken after her brief involvement with a wealthy playboy results in her pregnancy.,Movie,2000,tt0250483,April,Kya Kehna,India,2018-04-01 00:00:00,"Dramas, International Movies, Romantic Movies",Kya Kehna,0,149,"Preity Zinta, Saif Ali Khan, Anupam Kher, Farida Jalal, Chandrachur Singh",2018,0
1,s3479,TV-14,Sangeeth Sivan,165 min,6.1,3167,"Longtime friends Rahul and Karan head to Mumbai intent on making their dreams come true, but both men are suddenly saddled with bad luck.",Movie,2005,tt0456500,May,Kyaa Kool Hai Hum,India,2019-05-15 00:00:00,"Comedies, International Movies, Music & Musicals",Kyaa Kool Hai Hum,0,165,"Tusshar Kapoor, Riteish Deshmukh, Isha Koppikar, Neha Dhupia, Anupam Kher, Jay Sean",2019,0
1,s3480,R,Umesh Ghadge,124 min,1.9,4019,"When an unlikely porn actor falls for a woman outside the industry, he employs his co-stars as a stand-in traditional family to impress her father.",Movie,2016,tt5290620,May,Kyaa Kool Hain Hum 3,India,2019-05-15 00:00:00,"Comedies, International Movies",Kyaa Kool Hain Hum 3,0,124,"Tusshar Kapoor, Aftab Shivdasani, Krishna Abhishek, Mandana Karimi, Shakti Kapoor, Darshan Jariwala, Sushmita Mukherjee, Meghna Naidu, Anand Kumar, Claudia Ciesla",2019,0
1,s3482,TV-PG,David Dhawan,150 min,5.3,1859,The life and career of a lawyer are thrown into chaos when his son's wish magically renders him incapable of telling a lie.,Movie,2001,tt0297241,May,Kyo Kii... Main Jhuth Nahin Bolta,India,2019-05-16 00:00:00,"Comedies, International Movies, Sci-Fi & Fantasy",Kyo Kii... Main Jhuth Nahin Bolta,0,150,"Govinda, Mohnish Bahl, Sharad Kapoor, Satish Kaushik, Anupam Kher, Kiran Kumar, Rambha, Sushmita Sen",2019,0
1,s3488,PG-13,Luis Valdez,109 min,6.9,27891,"The plane crash that killed Buddy Holly also took Ritchie Valens, whose modest upbringing and rise to fame are depicted in this exhilarating biopic.",Movie,1987,tt0093378,January,La Bamba,United States,2020-01-01 00:00:00,"Classic Movies, Dramas, Music & Musicals",La Bamba,0,109,"Lou Diamond Phillips, Esai Morales, Rosanna DeSoto, Elizabeth Peña, Danielle von Zerneck, Joe Pantoliano, Rick Dees, Marshall Crenshaw, Howard Huntsberry, Brian Setzer",2020,0
1,s3508,TV-14,Syed Ahmad Afzal,143 min,8.0,4051,"Eager for cash, Rajesh joins his friend Shankar's blood-theft operation. As Rajesh's greed grows and the cops close in, Shankar is poised to explode.",Movie,2016,tt5600714,March,Laal Rang,India,2018-03-01 00:00:00,"Dramas, International Movies, Thrillers",Laal Rang,0,143,"Randeep Hooda, Piaa Bajpai, Jaihind Kumar, Akshay Oberoi, Rajneesh Duggal, Ashutosh Kaushik, Meenakshi Dixit, Shreya Narayan, Rajendra Sethi",2018,0
1,s3513,R,Greta Gerwig,94 min,7.4,228832,"An intrepid high schooler in Sacramento undergoes the trials of love, family and self-discovery as she dreams of escaping to college on the East Coast.",Movie,2017,tt4925292,June,Lady Bird,United States,2020-06-03 00:00:00,"Comedies, Dramas, Independent Movies",Lady Bird,0,94,"Saoirse Ronan, Laurie Metcalf, Tracy Letts, Lucas Hedges, Timothée Chalamet, Beanie Feldstein, Lois Smith, Stephen Henderson, Odeya Rush, Jordan Rodrigues",2020,0
1,s3514,R,Chris Nahon,101 min,5.6,2259,An American travels to Hong Kong in hopes of winning a lucrative – but potentially deadly – all-female underground fighting tournament.,Movie,2016,tt4327752,August,Lady Bloodfight,Hong Kong,2017-08-05 00:00:00,Action & Adventure,Lady Bloodfight,0,101,"Amy Johnston, Muriel Hofmann, Jenny Wu, Kathy Wu, Jet Tranter, Mayling Ng",2017,0
1,s3515,PG,Shaun Paul Piccinino,104 min,6.0,700,"When a rebellious teen searches for her unknown roots, it leads her to the sport of dirt track racing and a discovery she didn't expect.",Movie,2019,tt7562334,May,Lady Driver,United States,2020-05-02 00:00:00,"Dramas, Sports Movies",Lady Driver,0,104,"Grace Van Dien, Sean Patrick Flanery, Christina Moore, Casper Van Dien, Amanda Detmer, John Ducey, Matthew Joel Kranyak, David Gridley",2020,0
1,s3517,PG-13,M. Night Shyamalan,110 min,5.5,93773,"When an apartment building manager discovers a water nymph in the complex's swimming pool, he tries to help her return to her mythical home.",Movie,2006,tt0452637,July,Lady in the Water,United States,2019-07-01 00:00:00,"Sci-Fi & Fantasy, Thrillers",Lady in the Water,0,110,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban, Sarita Choudhury, Cindy Cheung, M. Night Shyamalan, Freddy Rodríguez, Bill Irwin, Mary Beth Hurt",2019,0
1,s3518,TV-MA,Emmanuel Mouret,111 min,6.9,2190,"When her romance with a lustful marquis takes an unwelcome turn, a wealthy widow concocts a scheme to get revenge – with help from a younger woman.",Movie,2019,tt7530986,March,Mademoiselle de Joncquières,France,2019-03-08 00:00:00,"Dramas, Independent Movies, International Movies",Lady J,0,111,"Cécile De France, Edouard Baer, Alice Isaaz, Natalia Dontcheva",2019,0
1,s3519,NC-17,Brent Craft,83 min,5.7,1792,"After she pushes her best friend Kort to date a handsome transfer student, college student Allie is left to tackle adulthood on her own.",Movie,2018,tt4786132,January,Lady-Like,United States,2019-01-18 00:00:00,"Comedies, Independent Movies",Lady-Like,0,83,"Allie Gallerani, Beverly D'Angelo, Olivia Luccardi, Stephanie Simbari, Nick Clark, Brian Wiles",2019,0
1,s3525,TV-PG,Farhan Akhtar,185 min,7.9,20167,"After dropping out of the army, a spoiled teenager reenlists and proves his mettle by becoming an officer just as war breaks out.",Movie,2004,tt0323013,December,Lakshya,India,2019-12-15 00:00:00,"Action & Adventure, Dramas, International Movies",Lakshya,0,185,"Amitabh Bachchan, Hrithik Roshan, Preity Zinta, Om Puri, Sharad Kapoor, Rajendranath Zutshi, Sushant Singh, Prashant Chainani, Shakeel Khan, Ranvir Shorey",2019,0
1,s3526,TV-14,Sushil Majumdar,153 min,6.4,110,"A vain, self-righteous nobleman falls in love with a village girl and tries to transform her into his version of the ideal woman.",Movie,1971,tt0237395,July,Lal Patthar,India,2017-07-01 00:00:00,"Classic Movies, Dramas, International Movies",Lal Patthar,0,153,"Raaj Kumar, Hema Malini, Rakhee Gulzar, Vinod Mehra, Asit Kumar Sen, Paintal, Dulari, Chandramohan, Sujata Bakshi, Meena T.",2017,0
1,s3527,TV-MA,Mahesh Manjrekar,145 min,7.2,281,Industrial workers struggle against the greed of their employers and the apathy of the government toward the conditions in which they live and work.,Movie,2010,tt1984194,March,Lalbaug Parel: Zali Mumbai Sonyachi,India,2018-03-15 00:00:00,"Dramas, International Movies",Lalbaug Parel: Zali Mumbai Sonyachi,0,145,"Sachin Khedekar, Seema Biswas, Ankush Chaudhari, Satish Kaushik, Siddarth Jadhav, Shashank Shende, Sameer Dharmadhikari, Karan Patel, Veena Jamkar, Kashmira Shah",2018,0
1,s3529,TV-MA,Sam Loh,82 min,5.1,187,"After seducing a philandering con man, a rebellious young woman enlists his help in carrying out a heinous crime against her sister.",Movie,2015,tt6423578,December,Lang Tong,Singapore,2018-12-20 00:00:00,"International Movies, Thrillers",Lang Tong,0,82,"William Lawandi, Angeline Yap, Vivienne Tseng, Esther Goh, Alan Tan",2018,0
1,s3531,TV-14,R. Ellis Frazier,87 min,4.4,186,An ex-CIA contractor turned thief is forced to head a CIA gambit to infiltrate a black ops Mexican prison and steal $50 million in drug cartel money.,Movie,2017,tt0251179,September,Larceny,"United States, Mexico",2017-09-15 00:00:00,Action & Adventure,Larceny,0,87,"Dolph Lundgren, Corbin Bernsen, Louis Mandylor, Isaac C. Singleton Jr., Jocelyn Osorio, Eddie J. Fernandez, David Fernandez Jr., Mauricio Mendoza, Steven Dell, Luis Gatica",2017,0
1,s3538,TV-MA,"Alex Parkinson, Richard da Costa",86 min,3.9,261,"A commercial diver becomes trapped on the ocean floor with dwindling oxygen and little hope of a timely rescue, so he tries to save himself.",Movie,2019,tt1006907,May,Last Breath,"United Kingdom, Belgium, Sweden",2019-05-06 00:00:00,"Documentaries, International Movies",Last Breath,0,86,"Mandy Bannon, Ty Jones, Aaron Laue, Alex Neustaedter, Meagan Flynn, Jeff East, Ryan Lefebvre, Trevor Martin, C.J. Newton, Nate Foxworthy, Shelly Jennings, James Brink, Aleh Neliubin",2019,0
1,s3540,TV-MA,Jaki Bradley,86 min,5.9,1433,"Seeking romance and friendship, a young gay lawyer travels to Fire Island in the off-season and is soon on the run after witnessing a murder.",Movie,2019,tt6378942,March,Last Ferry,United States,2020-03-11 00:00:00,"Dramas, Independent Movies, LGBTQ Movies",Last Ferry,0,86,"Ramón O. Torres, Sheldon Best, Myles Clohessy, Larry Owens, Gabriel Sloyer",2020,0
1,s3541,TV-14,Obi Emelonye,76 min,4.7,252,"When disaster strikes mid-flight, a commercial plane's frantic passengers confront their pasts and the possibility of death. Based on true events.",Movie,2012,tt2287851,June,Last Flight to Abuja,"Nigeria, United Kingdom",2020-06-16 00:00:00,"Dramas, International Movies",Last Flight to Abuja,0,76,"Omotola Jalade-Ekeinde, Hakeem Kae-Kazim, Jim Iyke, Ali Nuhu, Jide Kosoko, Anthony Monjaro, Jennifer Oguzie, Uru Eke, Celine Loader",2020,0
1,s3543,R,Kazuaki Kiriya,115 min,6.2,38545,A nobleman who values his people's well-being over his emperor's edicts is killed. His knights vow revenge.,Movie,2015,tt2493486,August,Last Knights,"United Kingdom, South Korea",2019-08-01 00:00:00,Action & Adventure,Last Knights,0,115,"Clive Owen, Morgan Freeman, Cliff Curtis, Aksel Hennie, Peyman Moaadi, Ayelet Zurer, Shohreh Aghdashloo, Tsuyoshi Ihara, Ahn Sung-kee",2019,0
1,s3544,R,Massy Tadjedin,93 min,6.6,46303,"During an evening apart, married couple Joanna and Michael encounter tempting opportunities to cheat on each other with sexy acquaintances.",Movie,2010,tt1294688,January,Last Night,"United States, France",2019-01-01 00:00:00,"Dramas, Independent Movies, Romantic Movies",Last Night,0,93,"Keira Knightley, Sam Worthington, Guillaume Canet, Eva Mendes, Griffin Dunne, Anson Mount, Stephanie Romanov, Scott Adsit, Daniel Eric Gold",2019,0
1,s3550,R,John Hillcoat,116 min,7.3,224295,"This true-to-life action saga profiles Virginia's bootlegging Bondurant brothers, whose exploits during the Prohibition era made them outlaw heroes.",Movie,2012,tt1212450,December,Lawless,United States,2019-12-29 00:00:00,Dramas,Lawless,0,116,"Shia LaBeouf, Jessica Chastain, Jason Clarke, Guy Pearce, Lew Temple, Gary Oldman, Tim Tolin, Dane DeHaan, Mia Wasikowska, Chris McGarry, Tom Hardy",2019,0
1,s3553,TV-MA,Mijke de Jong,99 min,6.7,1388,"In response to the repeated bigotry she faces, a Muslim teen in Amsterdam tries to find a sense of belonging in the world of fundamentalist Islam.",Movie,2016,tt5712152,March,Layla M.,"Netherlands, Belgium, Germany, Jordan",2018-03-23 00:00:00,"Dramas, International Movies",Layla M.,0,99,"Nora El Koussour, Ilias Addab, Mohammed Azaay, Esma Abouzahra, Bilal Wahib, Nezha Karim, Ayisha Siddiqi, Aziz Akazim, Hassan Akkouch, Husam Chadat",2018,0
1,s3558,PG,Anand Tucker,100 min,6.1,268,"Anna chooses February 29 to propose marriage to her boyfriend, but after meeting a charming innkeeper, she must evaluate her original plans.",Movie,2010,tt0012382,November,Leap Year,"United States, Ireland",2019-11-15 00:00:00,"Comedies, Romantic Movies",Leap Year,0,100,"Amy Adams, Matthew Goode, Adam Scott, John Lithgow, Noel O'Donovan, Tony Rohr, Pat Laffan, Alan Devlin, Ian McElhinney, Dominique McElligott",2019,0
1,s3570,R,Brian Helgeland,132 min,6.9,153742,Identical twins and notorious gangsters Reggie and Ronnie Kray elude the authorities in 1960s London while transfixing and terrifying the public.,Movie,2015,tt3569230,January,Legend,"United Kingdom, France, United States",2020-01-16 00:00:00,"Dramas, International Movies, Thrillers",Legend,0,132,"Tom Hardy, Emily Browning, David Thewlis, Duffy, Christopher Eccleston, Chazz Palminteri, Paul Bettany, Taron Egerton, Colin Morgan, Tara Fitzgerald",2020,0
1,s3578,R,Scott Stewart,100 min,5.2,97780,A motley crew of apocalypse survivors living at an abandoned truck stop never suspects that the pregnant woman among them is carrying the Messiah.,Movie,2010,tt1038686,November,Legion,United States,2019-11-01 00:00:00,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",Legion,0,100,"Paul Bettany, Lucas Black, Tyrese Gibson, Adrianne Palicki, Charles S. Dutton, Jon Tenney, Kevin Durand, Willa Holland, Kate Walsh, Dennis Quaid, Jeanette Miller, Cameron Harlow, Doug Jones, Josh Stamberg, Yancey Arias",2019,0
1,s3600,TV-MA,Jayaprakash Radhakrishnan,109 min,6.8,972,"Addicted to webcams and voyeurism, a married man gets more than he bargained for when an online stranger tries to force him to watch a suicide.",Movie,2015,tt4818776,June,Lens,India,2017-06-01 00:00:00,"Dramas, Independent Movies, International Movies",Lens,0,109,"Jayaprakash Radhakrishnan, Anand Sami, Aswathy Lal, Misha Ghoshal",2017,0
1,s3604,PG-13,Tom Hooper,158 min,7.6,302721,"The musical version of Victor Hugo's epic tale of love and sacrifice, first produced for the stage in 1985, now receives the big-screen treatment.",Movie,2012,tt1707386,August,Les Misérables,"United Kingdom, United States",2020-08-16 00:00:00,"Dramas, International Movies, Music & Musicals",Les Misérables,0,158,"Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried, Sacha Baron Cohen, Helena Bonham Carter, Eddie Redmayne, Aaron Tveit, Samantha Barks, Daniel Huttlestone",2020,0
1,s3609,TV-PG,John Huston,58 min,4.7,2402,Some returning combat veterans suffer scars that are more psychological than physical. This film follows patients and staff during their treatment.,Movie,1946,tt5804314,March,Let There Be Light,United States,2017-03-31 00:00:00,"Classic Movies, Documentaries",Let There Be Light,0,58,Walter Huston,2017,0
1,s3610,TV-14,Inas El-Degheidy,116 min,6.0,881,"Disillusioned with her humdrum routine, a married lawyer secretly enrolls in a dance school in this remake of the 1996 Japanese film “Shall We Dance?”",Movie,2006,tt8599746,June,Let's Dance,Egypt,2020-06-02 00:00:00,"Comedies, Dramas, International Movies",Let's Dance,0,116,"Yousra, Tamer Hagras, Ezzat Abou Aouf, Hala Sedki, Marwan Azab",2020,0
1,s3616,TV-14,Jenna Laurenzo,90 min,5.0,1015,A young woman's attempt to come out of the closet on Thanksgiving gets complicated when her male roommate shows up to her parents' home unannounced.,Movie,2018,tt3496790,February,Lez Bomb,United States,2019-02-07 00:00:00,"Comedies, LGBTQ Movies",Lez Bomb,0,90,"Jenna Laurenzo, Deirdre O'Connell, Brandon Michael Hall, Kevin Pollak, Elaine Hendrix, Steve Guttenberg, Cloris Leachman, Bruce Dern",2019,0
1,s3618,TV-MA,Geetu Mohandas,104 min,6.9,783,A woman from a small mountain village disobeys her village elders and sets out for the big city in search of her missing husband.,Movie,2013,tt2343621,July,Liar's Dice,India,2017-07-01 00:00:00,"Dramas, Independent Movies, International Movies",Liar's Dice,0,104,"Nawazuddin Siddiqui, Geetanjali Thapa, Manya Gupta, Murari Kumar",2017,0
1,s3627,TV-MA,Rakesh Mehta,109 min,5.4,243,"A vengeful son, a cop on a mission, a wannabe actress and a jilted lover find their lives intermingling in unexpected ways over 24 hours in Mumbai.",Movie,2012,tt2327389,December,Life Ki Toh Lag Gayi,India,2018-12-28 00:00:00,"Action & Adventure, Comedies, Dramas",Life Ki Toh Lag Gayi,0,109,"Kay Kay Menon, Ranvir Shorey, Manu Rishi Chadha, Pradhuman Singh, Neha Bhasin, Jackie Shroff, Asrani, Neeraj Vora, Sharat Saxena, Tom Alter",2018,0
1,s3635,TV-MA,Justin McConnell,84 min,5.4,1837,"A shapeshifter has to kill, then inhabit his victims, or die. But as his need for new bodies speeds up, he finally faces down his own mortality.",Movie,2018,tt7188978,May,Lifechanger,Canada,2019-05-28 00:00:00,"Horror Movies, Independent Movies, Thrillers",Lifechanger,0,84,"Lora Burke, Jack Foley, Bill Oberst Jr., Elitsa Bako, Sam James White, Rachel Vanduzer, Steve Kasan",2019,0
1,s3638,TV-PG,Kevin Peeples,99 min,6.4,360,"Over 50 years of their lives, a couple enjoys the blessings and setbacks of parenting, and learns that God has to be at the center of their family.",Movie,2018,tt6495388,May,Like Arrows,United States,2019-05-06 00:00:00,"Dramas, Faith & Spirituality",Like Arrows,0,99,"Micah Lynn Hanson, Alan Powell, Elizabeth Becka, Garry Nation, Joseph Callender, Anisa Nyell Johnson, Aowyn Grace Peoples, John Jackson Hunter, Alex Kendrick",2019,0
1,s3642,R,Charles Stone III,94 min,5.8,7713,"After each of them loses a child to murder, two women who meet in a support group initiate their own investigation when the police are no help.",Movie,2015,tt3442990,February,Lila & Eve,United States,2016-02-06 00:00:00,"Dramas, Thrillers",Lila & Eve,0,94,"Viola Davis, Jennifer Lopez, Andre Royo, Shea Whigham, Aml Ameen, Chris Chalk, Will Brittain, Michole Briana White, Julius Tennon, Gino Vento, Yolonda Ross",2016,0
1,s3643,TV-MA,Prasobh Vijayan,85 min,5.8,241,"A woman who's about to give birth finds her maternal instincts kicking in when she's abducted, imprisoned and brutalized by a vicious gang.",Movie,2018,tt8273258,December,Lilli,India,2018-12-17 00:00:00,"Dramas, International Movies, Thrillers",Lilli,0,85,"Samyuktha Menon, Aaryan Menon, Dhanesh Anand, Kannan Nayar, Sajin Cherukayil, Kevin Jose, Athulya",2018,0
1,s3645,TV-PG,Vrinda Samartha,59 min,7.4,519061,This documentary follows eight women in India who struggle with self-confidence and society's expectations but rediscover themselves through running.,Movie,2017,tt1219289,October,Limitless,India,2019-10-01 00:00:00,"Documentaries, International Movies, Sports Movies",Limitless,0,59,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, Ned Eisenberg, T.V. Carpio, Richard Bekins, Patricia Kalember, Cindy Katz, Brian Anthony Wilson",2019,0
